id,tweet,lat,long,party,region,cluster
"8,39E+22",Is de regel ‘dimmen bij tegenligger of stationnement’ geschrapt uit het handboek of zo? 🤔,5.235.717.108,4.834.021,3,16,4.00E+00
"8,39E+22",@raymondvk @MachinistASD ja weet ik wel 😂😂😜Gister was ik hem echt vergeten 😎😇,5.235.717.108,4.834.021,4,19,4.00E+00
"8,39E+22",België is dat niet. https://t.co/YpAKPpSVKr,5.118.918.919,4.197.251,3,7,6.00E+00
"8,39E+22",#alarm 0002 - Oudezijds Achterburgwal 1921 1012 DX Amsterdam Netherlands,523.702.157,48.951.679,4,19,4.00E+00
"8,39E+22",#alarm P2 Ongeval Wegvervoer Materieel th Syltpier 14 Zaandam - Syltpier 14 1506 BX Zaandam Netherlands,524.344.167,482.682,5,12,6.00E+00
"8,39E+20",#frenchmanicure #attractionacrylic #white #pink #nsi #nsinails @ Nailstyling Twente / NSI Nederland https://t.co/u9lSpTUoGp,5.222.651.505,68.907.939,11,12,1.00E+01
"8,39E+22",Prio: 1 Letsel Sarphatipark 1072PA Amsterdam https://t.co/ySo9zFlzpQ #p2000,523.540.504,48.939.606,4,13,1.00E+00
"8,39E+22",🌪 @ Amsterdam Netherlands https://t.co/edRm8F501E,523.731,4.8922,6,18,1.00E+00
"8,39E+22",B1 13101 Rit 28203 Amsterdam Jan Tooropstraat 1061AE 164 OLVGW seh https://t.co/OkaTiWG2zr #p2000,523.703.613,48.395.754,7,2,3.00E+00
"8,39E+22",#ICDirect 970 (V 21:23 van Amsterdam Airport) naar Breda rijdt vandaag niet. #fail Geld terug? Zie https://t.co/wQfqoWMoGC,5.230.944.443,476.194.429,8,1,2.00E+00
"8,39E+22",#ICDirect 970 (V 21:07 van Amsterdam) naar Breda is 5 minuten vertraagd.,5.237.888.718,490.027.761,9,18,5.00E+00
"8,39E+22",#ICDirect 968 (V 21:21 van Rotterdam) naar Breda is 16 minuten vertraagd. Geld terug? Zie https://t.co/wQfqoWMoGC,5.192.499.924,446.888.876,3,11,1.00E+00
"8,39E+22",#ICDirect 1070 (V 21:05 van Amsterdam Airport) naar Rotterdam Centraal is 10 minuten vertraagd.,5.230.944.443,476.194.429,4,4,1.00E+01
"8,39E+22",🤡 @ Nieuwmarkt https://t.co/tpeeA2csC6,52.372.573,4.900.503,3,1,3.00E+00
"8,39E+22",🤡 @ Nieuwmarkt https://t.co/tpeeA2csC6,52.372.573,4.900.503,4,1,3.00E+00
"8,39E+22",#ICDirect 970 (V 21:51 van Rotterdam) naar Breda rijdt vandaag niet. #fail Geld terug? Zie https://t.co/wQfqoWMoGC,5.192.499.924,446.888.876,6,2,3.00E+00
"8,39E+22",A1 13102 Rit 28205 Amsterdam Prins Hendrikkade 1012TL 20 Albert Heijn + Geldautomaat https://t.co/8m6xaODWuN #p2000,52.378.767,48.961.092,8,12,1.10E+01
"8,39E+22",😍😍😍#Rove #ster #leer #sjaal @ Allerlei by SanaFeet https://t.co/WjP0iKuhe7,5.230.816,463.031,9,12,9.00E+00
"8,39E+22",@nvdhdn @JorritNuijens @JBerger0 @vandervlies maar dan wel graag realistisch,5.236.182.022,490.075.278,10,11,1.00E+01
"8,39E+22",@ltienkamp @marcdevries tuurlijk passen video's en interactives wel in Blendle. Doen we ook! Krijgen het alleen niet aangeleverd,52.26,4.99,3,12,1.00E+00
"8,39E+22",Je kunt er nooit genoeg van hebben #sjaals #voorelkeoutfiteen ✔️ @ Allerlei by SanaFeet https://t.co/lx9PDBmG4d,5.230.816,463.031,4,12,1.00E+00
"8,39E+22",P 1 Reanimatie Sloterkade 92 1 Amsterdam [ 13GG04 13ASP ] https://t.co/bAkjVdFpkc #p2000,523.577.006,48.539.547,7,13,5.00E+00
"8,39E+22",#AMSTERDAM #AML | Prio: 1 Vechtpartij Julianaplein 1097DN Amsterdam | https://t.co/9haybYEwl2,52.346.332,4.918.583,12,13,1.00E+01
"8,39E+22",...... #barksdale #rulesofthegame #protectyourself #treatyourself #philly @ Amsterdam Netherlands https://t.co/UAbSNQfHQr,523.731,4.8922,3,19,4.00E+00
"8,39E+22",Off day in Amsterdam @ Amsterdam Netherlands https://t.co/QKp5LhqBQ6,523.731,4.8922,4,19,4.00E+00
"8,39E+22",STEIN: URMOND: de vermiste 14 jarige jongen is zojuist in goede gezondheid aangetroffen. Burgernet bedankt u voo https://t.co/ytctCT4D3z,5.099.384.596,576.922.542,5,0,1.30E+01
"8,39E+22",P 1 Reanimatie (Afhijsen) (13GG04) Sloterkade 92 1 Amsterdam [ 13ALD ] https://t.co/yelsOXYjCo #p2000,523.577.006,48.539.547,8,16,5.00E+00
"8,39E+22",A1 13101 Rit 28212 Amsterdam Heemstedestraat 1062XX 271 https://t.co/xjDR1GKt8L #p2000,523.514.572,48.377.017,10,2,3.00E+00
"8,39E+22",Super leuke avond polspotten gervasoni1882 met leuke mensen een hapje en een drankje hele… https://t.co/4HCBNOdGop,5.237.723,493.876,11,2,2.00E+00
"8,39E+22",P 1 Meting (Aardgas) Comeniusstraat 723 1 Amsterdam [ 13GG06 13ASO ] https://t.co/RGf5XoyfAN #p2000,523.594.414,4.827.727,8,1,2.00E+00
"8,39E+22",Vrijdag mag ik spreken bij World Talks in de SSBA Salon. Een speciale verkiezingseditie waar… https://t.co/eIchfBsxy1,5.236.399,488.228,11,11,1.00E+01
"8,39E+22",Gadgets en een Blos https://t.co/MVfHoAZYt0 https://t.co/11LpSiIsRr,52.361.823,4.881.039,12,19,1.10E+01
"8,39E+22",Werk werk werk werk werk!!💪🏻😝🖤💯🍑🙌🏻 #fitfam #anytimefitnesshotsprings #dropitlikeasquat #mywingB… https://t.co/YekgYzpWLA,344.923.096,-930.910.187,4,13,1.00E+00
"8,39E+21",A2 13115 Rit 28221 Amsterdam De Liefde 1052MZ 15 https://t.co/ZapZ0Vj3gE #p2000,523.716.568,48.713.437,5,12,6.00E+00
"8,39E+22",La basura de Amsterdam @ Amsterdam Netherlands https://t.co/LROZ3iTLWz,523.731,4.8922,6,18,1.00E+00
"8,39E+22",#ICDirect 969 (V 23:37 van Amsterdam Airport) naar Amsterdam Centraal rijdt vandaag niet. #fail Geld terug? Zie https://t.co/wQfqoWMoGC,5.230.944.443,476.194.429,8,0,1.30E+01
"8,39E+22",jesseklaver daar hang je dan zomaar op het #nsstation in je hometown #roosendaal #groenlinks… https://t.co/DGrwmwftJc,5.153.969,445.875,9,7,7.00E+00
"8,39E+22",De Stem van den Berg #svdb #scattando Komende zaterdag! #voice… https://t.co/8fAje587ny,5.170.175.151,486.196.929,10,13,9.00E+00
"8,39E+22",B1 13121 Rit 28227 Amsterdam Statenjachtstraat 1034CS 1 BIJ seh https://t.co/HaQ4Q37DL7 #p2000,524.057.126,4.918.917,11,7,1.20E+01
"8,39E+22",Gelukkig heb ik een heel domme TV,524.379.826,48.292.594,4,7,5.00E+00
"8,39E+22",Gasthuismolensteeg 8 Amsterdam. #latergram #amsterdam #holland #gasthuismolensteeg #netherlands… https://t.co/XB5CzENnhf,523.720.881,48.877.758,5,19,1.00E+00
"8,39E+21",Ik ga op Jan Head and Shoulders stemmen lijkt me leuk zo n eikel in de kamer,524.379.826,48.292.594,6,2,3.00E+00
"8,39E+22",Old man loves Amsterdam. 👀 #amsterdam #birthday #21 @ Three Sisters Pub Rembrandtplein Amsterdam. https://t.co/lPhj4sTZ9h,5.236.629.247,489.710.548,5,4,7.00E+00
"8,39E+22",zet je tattoos en ben je bereid te werken in deze omgeving stuur dan een mail op de foto… https://t.co/9YKSBODO9J,5.240.199,489.844,7,12,5.00E+00
"8,39E+22",A2 13109 Rit 28238 Amsterdam Marnixstraat 1016TG 170 Kazerne Hendrik https://t.co/cUFR0c6kxs #p2000,523.729.206,48.759.681,4,2,0.00E+00
"8,39E+22",B1 13406 Rit 28239 Amsterdam Oosterpark 1091AC 9 OLVGO seh https://t.co/eRXHUFnpDO #p2000,523.591.188,4.916.442,5,7,9.00E+00
"8,39E+22",@WennBee dank voor je vertrouwen :-) ik zal mijn best doen,5.245.351.349,496.646.277,7,0,1.30E+01
"8,39E+22",#alarm Prio: 1 Steekpartij Hofgeest 1102EE Amsterdam - Hofgeest 161 1102 EH Amsterdam-Zuidoost Netherlands,523.119.841,49.560.996,8,13,1.10E+01
"8,39E+22",Hey Hond vandaag ben je eindelijk 15+ (TURN UP! (V z'n stem)) 😂😃😜 ik wilde even zeggen dat je… https://t.co/o9RCUQXaOl,516.488.037,5.046.854,9,7,7.00E+00
"8,39E+21",@WennBee ja je hebt gelijk. Welterusten!,5.245.351.494,496.650.531,11,19,5.00E+00
"8,39E+21",B1 13118 Rit 28241 Amsterdam Jan Tooropstraat 1061AE 164 OLVGW seh https://t.co/fWaqErAsnr #p2000,523.703.613,48.395.754,12,13,1.00E+01
"8,39E+22",…wet wet wet… #dontmindchallenge #newfiemix #cutestdogever #lovemyjob #❤️ #kingwestdogwalker… https://t.co/7p0Lo6itzF,437.166,-793.407,4,13,1.00E+00
"8,39E+22",Teller Hollandse 100 richting 400.000 euro https://t.co/0qRVi3hSwW #Royalty,5.237.297.981,489.144.534,6,4,1.20E+01
"8,39E+22",😊😊😊 (@ Park Inn by Radisson Amsterdam Airport Schiphol in Schiphol-Rijk Noord-Holland) https://t.co/K9KncUin3c,5.227.898.944,474.446.297,7,4,0.00E+00
"8,39E+22",THINK AGAIN bij @dwdd optreden in de show = keiharde #positieveenergie GLAMOUR… https://t.co/7w76kzBVGI,5.238.612.264,487.311.896,8,4,0.00E+00
"8,39E+21",B2 (Contact MKA: ) Amsterdam Houtmankade 1013MX 34 Basisteam West-Haarlemmerweg https://t.co/Egj9OlcNsq #p2000,523.881.891,48.839.741,9,12,9.00E+00
"8,39E+22",A1 13104 Rit 28254 Amsterdam Molukkenstraat 1095AX 79 3 https://t.co/P4fPXBTD0k #p2000,523.629.773,49.396.229,11,18,1.10E+01
"8,39E+22",A2 (Etage: 1) 13163 Rit 28255 Amsterdam Valkenstein 1082BN 18 1 https://t.co/uSPYqBy7AH #p2000,523.268.736,48.701.685,12,15,9.00E+00
"8,39E+22",Recordando. @cardys_salones @adonaysevilla @ Amsterdam Schipol… https://t.co/fwGr96Ahjq,5.230.963.361,47.650.146,13,15,9.00E+00
"8,39E+22",A2 13189 Rit 28260 Amsterdam Slotermeerlaan 1063JN 133 Hotel Nieuw Slotania https://t.co/LD6wuXuhWi #p2000,523.797.443,48.204.907,4,12,1.00E+00
"8,39E+22",A1 13163 Rit 28266 Amsterdam Oude Hoogstraat https://t.co/lv8LzssCO7 #p2000,523.712.632,48.970.094,7,16,6.00E+00
"8,39E+22",P 2 Nablussen Schaafstraat 23 Amsterdam [ 13GG02 13ASN ] https://t.co/XLEbZH6vMM #p2000,523.854.996,49.236.307,8,7,7.00E+00
"8,39E+22",Werk werk werk (@ IDS Medical System) https://t.co/eXVySsfYRv,308.274.409,1.015.620.779,11,13,9.00E+00
"8,39E+22",#iamsterdam @ Amsterdam Netherlands https://t.co/WYe98jnEPv,523.731,4.8922,13,0,1.30E+01
"8,39E+21",Weer op mijn werk (@ Bakkersland in Hedel Gelderland) https://t.co/mDIzp0rnq1,517.570.834,526.403.087,6,18,1.00E+00
"8,39E+22",Bye Bye Holland !!! 😌 Will miss this freedom (@ Aeropuerto de Ámsterdam-@Schiphol in Schiphol Noord-Holland) https://t.co/X6cfeNwW2o,5.230.860.843,476.295.213,8,18,6.00E+00
"8,39E+22",A1 13107 Rit 28281 Amsterdam Harry Banninkstraat 1011DD 78 https://t.co/Ah7UAwFL2G #p2000,523.729.762,49.039.565,9,11,9.00E+00
"8,39E+22",Erg vroeg naar #Paris @OECD @vanvin74 ook al onderweg. Verheug me op het weerzien,523.095.748,47.620.128,10,14,9.00E+00
"8,39E+22",Laptop opgehaald nu weer snel naar de ziekenboeg. (at @Movares Nederland in Utrecht) https://t.co/S4GMalBosq,5.209.417.971,510.870.092,11,2,2.00E+00
"8,39E+22",#ABCOUDE #UTR | Abcoude A2 L 43 2 AANRIJDING LETSEL | https://t.co/dBuQ6f3jmY,52.272.071,49.704.743,12,18,1.10E+01
"8,39E+22",#ICDirect 1014 (V 7:05 van Amsterdam Airport) naar Rotterdam Centraal is 10 minuten vertraagd.,5.230.944.443,476.194.429,14,0,1.30E+01
"8,39E+22",Het blauwe uurtje! (@ Elspeterbospark in Hoofddorp Noord-Holland) https://t.co/6bzVNx5IUy https://t.co/UqKJ1c3Mzz,523.118.551,465.684.894,5,1,3.00E+00
"8,39E+22",File op A58 Stilstaand verkeer. Obstakel op de weg #A58 #A58_TWJ #file #fileleed #verkeer https://t.co/TdFVgwcCxA,5.152.126,523.109,6,11,5.00E+00
"8,39E+22",De #julianabrug in #zaandam #zaandijk ging open om 06:58 en zal 4 minuten open zijn. Zie https://t.co/zCqSr3mrjr #brugopen,52.471.471,4.813.427,6,1,2.00E+00
"8,39E+22",MWNL - Onze leeflonen zijn over-leeflonen geworden' - Ze getuigen over hoe armoede en schulden wegen op de mentale… https://t.co/1VVWtgfx72,5.237.387.263,490.373.535,11,16,1.10E+01
"8,39E+22",B1 13111 Rit 28287 Amsterdam Louwesweg 1066EC 6 SLV 8A ccu https://t.co/OH0DDF92Bf #p2000,523.471.776,48.240.178,13,0,1.30E+01
"8,39E+22",File op A7 Stilstaand verkeer #A7 #A7_WIJ #file #fileleed #verkeer https://t.co/9o69elzM10,524.923,489.124,5,0,1.30E+01
"8,39E+22",#goodmorning #riseandshine #tooearly #toocold #toowet #beautifulamsterdam 😃☔️ @ Vondelkerk https://t.co/ot2V0xyvOz,523.613.151,48.738.131,8,19,6.00E+00
"8,39E+22",Da's dan weer een mindere voorkant @hdhaarlem #ditismijnkrant (@ Petit déjeuner) https://t.co/gXgqz52dQA https://t.co/7HPXMDhQDu,5.231.181.601,465.688.854,9,0,1.30E+01
"8,39E+22",Op het werk (@ Atlas Copco Airpower - @meetatlascopco in Wilrijk Antwerpen) https://t.co/x9cmhyr3YQ,5.115.122.383,438.374.684,10,13,9.00E+00
"8,39E+22",File op A15 Stilstaand verkeer #A15 #A15_TIZ #file #fileleed #verkeer https://t.co/imAIMrq8xZ,5.184.535,494.612,11,11,1.00E+01
"8,39E+21",#regen uiteindelijk valt het meeste ernaast ... dagje bikkelen :-) @ Amsterdam Netherlands https://t.co/xgH11I7w3O,523.731,4.8922,5,0,1.30E+01
"8,39E+22",De #julianabrug in #zaandam #zaandijk ging open om 07:26 en zal 4 minuten open zijn. Zie https://t.co/zCqSr3mrjr #brugopen,52.471.471,4.813.427,8,0,1.30E+01
"8,39E+22",File op A15 Stilstaand verkeer #A15 #A15_LEE #file #fileleed #verkeer https://t.co/24oueCObxH,5.184.229,501.125,6,15,1.50E+01
"8,39E+22",De #julianabrug in #zaandam #zaandijk is weer dicht. Zie https://t.co/zCqSr3mrjr #brugopen,52.471.471,4.813.427,7,2,3.00E+00
"8,39E+22",A1 13160 Rit 28290 Amsterdam Berchvliet 1046CA 14 Hornbach Bouwmarkt https://t.co/SwNy5gG7Bz #p2000,523.927.722,47.953.864,8,1,2.00E+00
"8,39E+22",File op A4 Stilstaand verkeer #A4 #A4_RIN #file #fileleed #verkeer https://t.co/CjDMqbgrI1,5.188.911,4.3791,10,1,2.00E+00
"8,39E+22",File op A12 Langzaam rijdend tot stilstaand verkeer #A12 #A12_REE #file #fileleed #verkeer https://t.co/6Ka3jk9U9K,5.206.029,473.157,12,15,9.00E+00
"8,39E+22",Boek 25 van #2017 https://t.co/jXWy6SIyl4. Van der Heijden - Een gondel in de Herengracht#ikleesnederlands… https://t.co/XG9ho1TbxA,5.236.799.622,488.807.193,13,18,9.00E+00
"8,39E+22",P 1 Ass. Ambu (Afhijsen) (Etage: 1) Esmoreitstraat 62 1 Amsterdam [ 13ALH 13GG02 13AST ] https://t.co/SreNd87pPV #p2000,523.771.043,48.517.507,5,18,1.00E+00
"8,39E+22",Een goed begin van de dag. Waar begin jij mee? @ DelanoPR https://t.co/jJSLiCHRNq,5.231.129,469.956,7,1,2.00E+00
"8,39E+22",File op A16 Langzaam rijdend tot stilstaand verkeer #A16 #A16_DOR #file #fileleed #verkeer https://t.co/QkXbO6h4ey,518.076,464.967,8,0,1.30E+01
"8,39E+22",File op A4 Stilstaand verkeer #A4 #A4_PER #file #fileleed #verkeer https://t.co/D53JVMWSPu,5.188.093,438.358,9,19,6.00E+00
"8,39E+22",File op A76 Stilstaand verkeer #A76 #A76_KER #file #fileleed #verkeer https://t.co/Foo8GfjNvG,5.096.133,580.218,11,0,1.30E+01
"8,39E+22",File op A35 Stilstaand verkeer #A35 #A35_AZE #file #fileleed #verkeer https://t.co/tuGgKTSXyk,5.229.107,6.732,3,7,6.00E+00
"8,39E+22",File op A15 Stilstaand verkeer #A15 #A15_ECH #file #fileleed #verkeer https://t.co/bb5rxiUIby,5.190.137,543.815,4,1,3.00E+00
"8,39E+21",Receptontwikkeling voor een fast casual foodconcept #recipedevelopment #yolandavanderjagt… https://t.co/dOGCiapTW9,5.245.175.225,481.100.441,5,0,1.30E+01
"8,39E+22",File op N214 Stilstaand verkeer #N214 #N214_WIJ #file #fileleed #verkeer https://t.co/u2zkZCHtFo,5.185.568,475.005,6,0,1.30E+01
"8,39E+22",File op A2 Stilstaand verkeer #A2 #A2_KNQ #file #fileleed #verkeer https://t.co/BTBEc9JXY1,5.184.608,523.867,8,0,1.30E+01
"8,39E+22",MWNL - Blauwe bessen zijn gezond maar waarom? - Blauwe bessen werden reeds eeuwen geleden gewaardeerd vanwege hun… https://t.co/2J2s6C55n0,5.237.387.263,490.373.535,4,14,1.00E+00
"8,39E+22",File op A7 Stilstaand verkeer #A7 #A7_ZLD #file #fileleed #verkeer https://t.co/FzB7GqLP1x,5.261.531,500.274,5,0,1.30E+01
"8,39E+22",File op A28 Stilstaand verkeer #A28 #A28_STM #file #fileleed #verkeer https://t.co/xWtPeTGnu7,5.225.047,5.499,6,0,1.30E+01
"8,39E+22",File op A16 Stilstaand verkeer #A16 #A16_MGJ #file #fileleed #verkeer https://t.co/xjl5TD9c5Q,5.165.858,468.327,8,13,1.10E+01
"8,39E+22",Na schaatsen ook boksen voor Lymph&amp;Co https://t.co/Av6XNr7yj4 #Royalty,5.237.297.981,489.144.534,10,11,1.00E+01
"8,39E+22",De #julianabrug in #zaandam #zaandijk is weer dicht. Zie https://t.co/zCqSr3mrjr #brugopen,52.471.471,4.813.427,11,1,2.00E+00
"8,39E+22",Deze ochtend: @MinPres als gasthoofdredacteur! #WNL #VVD @ Media… https://t.co/t6O0YQq1Je,5.223.764.236,517.173.696,12,0,1.30E+01
"8,39E+22",File op A15 Stilstaand verkeer #A15 #A15_HDQ #file #fileleed #verkeer https://t.co/yU41yYIQMW,5.184.412,494.232,3,0,1.30E+01
"8,39E+22",File op A50 Stilstaand verkeer #A50 #A50_DGJ #file #fileleed #verkeer https://t.co/yLFvhRoC0n,5.201.388,581.501,4,12,1.00E+00
"8,39E+22",B1 13116 Rit 28304 Amsterdam Riouwstraat 1094XD 27 B https://t.co/iVClt4Dbn0 #p2000,523.617.074,49.343.434,6,18,1.00E+00
"8,39E+22",Goedemorgen op het werk tot 17.00! (@ Nicovij in Deventer OV) https://t.co/8fDvOuNR4N,5.223.858.927,619.918.854,7,1,2.00E+00
"8,39E+22",AMS✈️LAX #powerrangersmovie #pinkranger #yellowranger (@ Amsterdam Airport @Schiphol in Schiphol Noord-Holland) https://t.co/AddfZevzdg,5.230.860.843,476.295.213,8,11,9.00E+00
"8,39E+22",File op A20 Langzaam rijdend tot stilstaand verkeer #A20 #A20_MAA #file #fileleed #verkeer https://t.co/LWcZ5CUfi1,5.192.145,429.281,9,11,9.00E+00
"8,39E+22",File op A28 Stilstaand verkeer #A28 #A28_LEU #file #fileleed #verkeer https://t.co/WjRkNDqrCh,5.213.265,538.662,10,11,1.00E+01
"8,39E+22",File op A27 Stilstaand verkeer #A27 #A27_RML #file #fileleed #verkeer https://t.co/gv4ArmNMQu,5.222.525,522.451,11,11,1.00E+01
"8,39E+22",File op A2 Stilstaand verkeer #A2 #A2_NIE #file #fileleed #verkeer https://t.co/lSZ7BdGm2e,5.200.503,507.454,12,19,1.10E+01
"8,39E+22",I'm at IKSO | Instituut voor Katholiek Secundair Onderwijs in Hoeselt Limburg https://t.co/UatZL8PfFT,5.085.119.206,548.800.953,4,1,3.00E+00
"8,39E+22",File op S103 Langzaam rijdend tot stilstaand verkeer #S103 #S103_STR #file #fileleed #verkeer https://t.co/pl9NhVVJBk,5.189.173,447.869,4,0,1.30E+01
"8,39E+22",File op A32 Stilstaand verkeer #A32 #A32_SNE #file #fileleed #verkeer https://t.co/AY4eqcWuRL,5.309.392,582.196,5,13,1.50E+01
"8,39E+22",File op A27 Stilstaand verkeer #A27 #A27_SDM #file #fileleed #verkeer https://t.co/ye4hOQ7eq6,5.174.274,491.705,6,1,2.00E+00
"8,39E+22",File op S103 Langzaam rijdend tot stilstaand verkeer #S103 #S103_ZIB #file #fileleed #verkeer https://t.co/tIbaPaQSHf,5.188.871,449.228,8,0,1.30E+01
"8,39E+22",File op A27 Stilstaand verkeer #A27 #A27_BDD #file #fileleed #verkeer https://t.co/B5GpGQBvbj,5.155.056,483.021,1,14,8.00E+00
"8,39E+22",@ Amsterdam https://t.co/wFRVtPRW0s,5.236.945.168,489.037.662,4,18,4.00E+00
"8,39E+22",I'm at Persgroep in Amsterdam Netherlands https://t.co/yIp8UF4lNG,5.237.139.159,492.784.223,5,19,1.00E+00
"8,39E+22",#ICDirect 1011 (V 8:55 van Amsterdam Airport) naar Amsterdam Centraal rijdt vandaag niet. #fail Geld terug? Zie https://t.co/wQfqoWMoGC,5.230.944.443,476.194.429,6,16,1.50E+01
"8,39E+22",De schande van.Rutte.De pinautomaat van Nederland staat in Groningen - https://t.co/Wry3xXEazu,5.118.918.919,4.197.251,7,0,1.30E+01
"8,39E+22",Vanmiddag onthulling Waterdream s-550 op hiswaamsterdam by yamahamotoreu Foto by waterkampioen… https://t.co/OcisfTaBU2,5.234.123,488.991,8,19,6.00E+00
"8,39E+21",File op A59 Stilstaand verkeer #A59 #A59_DRT #file #fileleed #verkeer https://t.co/HgfQXujJ8B,5.173.272,556.071,9,11,9.00E+00
"8,39E+21",File op A76 Langzaam rijdend tot stilstaand verkeer #A76 #A76_TEN #file #fileleed #verkeer https://t.co/fDQptGfT3A,5.090.835,592.055,10,0,1.30E+01
"8,39E+21",File op N402 Stilstaand verkeer #N402 #N402_MAA #file #fileleed #verkeer https://t.co/9X6pAWxyaj,5.215.431,502.046,1,11,8.00E+00
"8,39E+21",File op A58 Stilstaand verkeer. Zware regenval #A58 #A58_PSL #file #fileleed #verkeer https://t.co/8u02yOzoGq,5.149.141,536.344,2,18,1.40E+01
"8,39E+21",#ICDirect 911 (V 9:07 van Amsterdam Airport) naar Amsterdam Centraal is 5 minuten vertraagd.,5.230.944.443,476.194.429,4,1,3.00E+00
"8,39E+22",Oh hi! #Fury on @DALIspeakers #catfamily #cats #catstagram #catsofinstagram @ Amsterdam … https://t.co/CiXofeisIX,523.731,4.8922,5,11,6.00E+00
"8,39E+22",File op A27 Langzaam rijdend tot stilstaand verkeer #A27 #A27_DDH #file #fileleed #verkeer https://t.co/DDwGI07MMf,5.222.525,522.451,7,1,2.00E+00
"8,39E+22",File op A27 Stilstaand verkeer #A27 #A27_DGS #file #fileleed #verkeer https://t.co/PledDrdjRy,5.152.765,476.976,8,7,7.00E+00
"8,39E+22",Als je werk verhuist van Den Haag naar Zoetermeâh word je extra… https://t.co/YjYSdPDxHg,5.204.534,44.759.399,9,0,1.30E+01
"8,39E+22",Buma op de radio. Denkt niet dat kilometerheffing technisch mogelijk is maar gelooft wel in zelfrijdende auto's.,5.245.353.402,496.656.488,10,14,9.00E+00
"8,39E+22",File op A27 Stilstaand verkeer #A27 #A27_WER #file #fileleed #verkeer https://t.co/16vMDZDvqb,5.180.084,493.137,1,2,5.00E+00
"8,39E+22",File op A1 Langzaam rijdend tot stilstaand verkeer #A1 #A1_KBG #file #fileleed #verkeer https://t.co/jmFSoG3lE2,5.226.796,520.266,2,0,1.30E+01
"8,39E+22",File op A15 Stilstaand verkeer #A15 #A15_LBZ #file #fileleed #verkeer https://t.co/LwcBnHkVBS,5.183.224,488.282,4,0,1.30E+01
"8,39E+22",File op A67 Zware regenval. Stilstaand verkeer #A67 #A67_WMB #file #fileleed #verkeer https://t.co/pOqYvydrtz,5.142.285,563.932,5,4,7.00E+00
"8,39E+22",A2 13114 Rit 28312 Amsterdam Jan van Galenstraat 1056CB 315 Sportplaza Mercator https://t.co/O3VqcYAP3n #p2000,523.723.803,48.473.691,8,0,1.30E+01
"8,39E+22",File op A58 Langzaam rijdend tot stilstaand verkeer #A58 #A58_JZS #file #fileleed #verkeer https://t.co/n51MpEXu14,5.153.662,517.546,10,0,1.30E+01
"8,39E+22",File op A67 Stilstaand verkeer #A67 #A67_SSH #file #fileleed #verkeer https://t.co/fWg0Zoq5kC,5.142.023,5.7288,1,19,8.00E+00
"8,39E+22",File op A15 Stilstaand verkeer #A15 #A15_LWB #file #fileleed #verkeer https://t.co/zNEqWnQJxD,5.182.192,481.054,2,18,1.40E+01
"8,39E+22",Vrijdag om 16.00 uur opent in De Kelder een nieuwe expositie! Cursisten van Coen Vunderink tonen eigen werk:… https://t.co/VKSsmeQU9f,532.221.275,65.715.247,5,13,1.50E+01
"8,39E+22",File op A7 Stilstaand verkeer #A7 #A7_WOG #file #fileleed #verkeer https://t.co/VZQTtr36Cg,5.266.974,503.302,6,0,1.30E+01
"8,39E+22",A1 13162 Rit 28315 Amsterdam Schipluidenlaan 1062HE 4 Koningshof Kantoorgebouw https://t.co/xxmnX2OLBP #p2000,523.570.178,48.380.802,1,11,8.00E+00
"8,39E+22",https://t.co/UmgO1Xc0CC Waarom gaan ze toch steeds #ofpiste,5.241.312.875,476.334.438,2,1,0.00E+00
"8,39E+22",File op A27 Stilstaand verkeer #A27 #A27_QNH #file #fileleed #verkeer https://t.co/5Skz2xMJAQ,522.317,523.814,3,0,1.30E+01
